j1,j2,j3
1.0000000000000000e+00,-8.1030839275753842e+03,7.2927755348178467e-03
1.0000000000000000e+00,-8.1030839275753842e+03,7.2927755348178467e-03
1.0000000000000000e+00,-8.1030839275753842e+03,7.2927755348178467e-03
1.0000000000000000e+00,-8.1030839275753842e+03,7.2927755348178467e-03
1.0000000000000000e+00,-7.6879919764677761e+04,8.6489909735262480e-02
1.0000000000000000e+00,-7.6879919764677761e+04,8.6489909735262480e-02
1.0000000000000000e+00,-7.6879919764677761e+04,8.6489909735262480e-02
1.0000000000000000e+00,-7.6879919764677761e+04,8.6489909735262480e-02
1.0000000000000000e+00,-2.6833728652087448e+05,3.3542160815109312e-01
1.0000000000000000e+00,-2.6833728652087448e+05,3.3542160815109312e-01
1.0000000000000000e+00,-2.6833728652087448e+05,3.3542160815109312e-01
1.0000000000000000e+00,-2.6833728652087448e+05,3.3542160815109312e-01
1.0000000000000000e+00,-9.3658915823255444e+05,1.2878100925697624e+00
1.0000000000000000e+00,-9.3658915823255444e+05,1.2878100925697624e+00
1.0000000000000000e+00,-9.3658915823255444e+05,1.2878100925697624e+00
1.0000000000000000e+00,-9.3658915823255444e+05,1.2878100925697624e+00
1.0000000000000000e+00,-1.6206167855150768e+04,1.4585551069635693e-02
1.0000000000000000e+00,-1.6206167855150768e+04,1.4585551069635693e-02
1.0000000000000000e+00,-1.6206167855150768e+04,1.4585551069635693e-02
1.0000000000000000e+00,-1.6206167855150768e+04,1.4585551069635693e-02
1.0000000000000000e+00,-1.5375983952935552e+05,1.7297981947052496e-01
1.0000000000000000e+00,-1.5375983952935552e+05,1.7297981947052496e-01
1.0000000000000000e+00,-1.5375983952935552e+05,1.7297981947052496e-01
1.0000000000000000e+00,-1.5375983952935552e+05,1.7297981947052496e-01
1.0000000000000000e+00,-5.3667457304174895e+05,6.7084321630218624e-01
1.0000000000000000e+00,-5.3667457304174895e+05,6.7084321630218624e-01
1.0000000000000000e+00,-5.3667457304174895e+05,6.7084321630218624e-01
1.0000000000000000e+00,-5.3667457304174895e+05,6.7084321630218624e-01
1.0000000000000000e+00,-1.8731783164651089e+06,2.5756201851395248e+00
1.0000000000000000e+00,-1.8731783164651089e+06,2.5756201851395248e+00
1.0000000000000000e+00,-1.8731783164651089e+06,2.5756201851395248e+00
1.0000000000000000e+00,-1.8731783164651089e+06,2.5756201851395248e+00
1.0000000000000000e+00,-3.2412335710301537e+04,2.9171102139271387e-02
1.0000000000000000e+00,-3.2412335710301537e+04,2.9171102139271387e-02
1.0000000000000000e+00,-3.2412335710301537e+04,2.9171102139271387e-02
1.0000000000000000e+00,-3.2412335710301537e+04,2.9171102139271387e-02
1.0000000000000000e+00,-3.0751967905871104e+05,3.4595963894104992e-01
1.0000000000000000e+00,-3.0751967905871104e+05,3.4595963894104992e-01
1.0000000000000000e+00,-3.0751967905871104e+05,3.4595963894104992e-01
1.0000000000000000e+00,-3.0751967905871104e+05,3.4595963894104992e-01
1.0000000000000000e+00,-1.0733491460834979e+06,1.3416864326043725e+00
1.0000000000000000e+00,-1.0733491460834979e+06,1.3416864326043725e+00
1.0000000000000000e+00,-1.0733491460834979e+06,1.3416864326043725e+00
1.0000000000000000e+00,-1.0733491460834979e+06,1.3416864326043725e+00
1.0000000000000000e+00,-3.7463566329302178e+06,5.1512403702790497e+00
1.0000000000000000e+00,-3.7463566329302178e+06,5.1512403702790497e+00
1.0000000000000000e+00,-3.7463566329302178e+06,5.1512403702790497e+00
1.0000000000000000e+00,-3.7463566329302178e+06,5.1512403702790497e+00
1.0000000000000000e+00,-6.4824671420603074e+04,5.8342204278542774e-02
1.0000000000000000e+00,-6.4824671420603074e+04,5.8342204278542774e-02
1.0000000000000000e+00,-6.4824671420603074e+04,5.8342204278542774e-02
1.0000000000000000e+00,-6.4824671420603074e+04,5.8342204278542774e-02
1.0000000000000000e+00,-6.1503935811742209e+05,6.9191927788209984e-01
1.0000000000000000e+00,-6.1503935811742209e+05,6.9191927788209984e-01
1.0000000000000000e+00,-6.1503935811742209e+05,6.9191927788209984e-01
1.0000000000000000e+00,-6.1503935811742209e+05,6.9191927788209984e-01
1.0000000000000000e+00,-2.1466982921669958e+06,2.6833728652087450e+00
1.0000000000000000e+00,-2.1466982921669958e+06,2.6833728652087450e+00
1.0000000000000000e+00,-2.1466982921669958e+06,2.6833728652087450e+00
1.0000000000000000e+00,-2.1466982921669958e+06,2.6833728652087450e+00
1.0000000000000000e+00,-7.4927132658604356e+06,1.0302480740558099e+01
1.0000000000000000e+00,-7.4927132658604356e+06,1.0302480740558099e+01
1.0000000000000000e+00,-7.4927132658604356e+06,1.0302480740558099e+01
1.0000000000000000e+00,-7.4927132658604356e+06,1.0302480740558099e+01
1.0000000000000000e+00,-1.2964934284120615e+05,1.1668440855708555e-01
1.0000000000000000e+00,-1.2964934284120615e+05,1.1668440855708555e-01
1.0000000000000000e+00,-1.2964934284120615e+05,1.1668440855708555e-01
1.0000000000000000e+00,-1.2964934284120615e+05,1.1668440855708555e-01
1.0000000000000000e+00,-1.2300787162348442e+06,1.3838385557641997e+00
1.0000000000000000e+00,-1.2300787162348442e+06,1.3838385557641997e+00
1.0000000000000000e+00,-1.2300787162348442e+06,1.3838385557641997e+00
1.0000000000000000e+00,-1.2300787162348442e+06,1.3838385557641997e+00
1.0000000000000000e+00,-4.2933965843339916e+06,5.3667457304174899e+00
1.0000000000000000e+00,-4.2933965843339916e+06,5.3667457304174899e+00
1.0000000000000000e+00,-4.2933965843339916e+06,5.3667457304174899e+00
1.0000000000000000e+00,-4.2933965843339916e+06,5.3667457304174899e+00
1.0000000000000000e+00,-1.4985426531720871e+07,2.0604961481116199e+01
1.0000000000000000e+00,-1.4985426531720871e+07,2.0604961481116199e+01
1.0000000000000000e+00,-1.4985426531720871e+07,2.0604961481116199e+01
1.0000000000000000e+00,-1.4985426531720871e+07,2.0604961481116199e+01
1.0000000000000000e+00,-2.5929868568241230e+05,2.3336881711417110e-01
1.0000000000000000e+00,-2.5929868568241230e+05,2.3336881711417110e-01
1.0000000000000000e+00,-2.5929868568241230e+05,2.3336881711417110e-01
1.0000000000000000e+00,-2.5929868568241230e+05,2.3336881711417110e-01
1.0000000000000000e+00,-2.4601574324696884e+06,2.7676771115283993e+00
1.0000000000000000e+00,-2.4601574324696884e+06,2.7676771115283993e+00
1.0000000000000000e+00,-2.4601574324696884e+06,2.7676771115283993e+00
1.0000000000000000e+00,-2.4601574324696884e+06,2.7676771115283993e+00
1.0000000000000000e+00,-8.5867931686679833e+06,1.0733491460834980e+01
1.0000000000000000e+00,-8.5867931686679833e+06,1.0733491460834980e+01
1.0000000000000000e+00,-8.5867931686679833e+06,1.0733491460834980e+01
1.0000000000000000e+00,-8.5867931686679833e+06,1.0733491460834980e+01
1.0000000000000000e+00,-2.9970853063441742e+07,4.1209922962232397e+01
1.0000000000000000e+00,-2.9970853063441742e+07,4.1209922962232397e+01
1.0000000000000000e+00,-2.9970853063441742e+07,4.1209922962232397e+01
1.0000000000000000e+00,-2.9970853063441742e+07,4.1209922962232397e+01
1.0000000000000000e+00,-3.8894802852361847e+05,3.5005322567125663e-01
1.0000000000000000e+00,-3.8894802852361847e+05,3.5005322567125663e-01
1.0000000000000000e+00,-3.8894802852361847e+05,3.5005322567125663e-01
1.0000000000000000e+00,-3.8894802852361847e+05,3.5005322567125663e-01
1.0000000000000000e+00,-3.6902361487045325e+06,4.1515156672925997e+00
1.0000000000000000e+00,-3.6902361487045325e+06,4.1515156672925997e+00
1.0000000000000000e+00,-3.6902361487045325e+06,4.1515156672925997e+00
1.0000000000000000e+00,-3.6902361487045325e+06,4.1515156672925997e+00
1.0000000000000000e+00,-1.2880189753001975e+07,1.6100237191252472e+01
1.0000000000000000e+00,-1.2880189753001975e+07,1.6100237191252472e+01
1.0000000000000000e+00,-1.2880189753001975e+07,1.6100237191252472e+01
1.0000000000000000e+00,-1.2880189753001975e+07,1.6100237191252472e+01
1.0000000000000000e+00,-4.4956279595162615e+07,6.1814884443348596e+01
1.0000000000000000e+00,-4.4956279595162615e+07,6.1814884443348596e+01
1.0000000000000000e+00,-4.4956279595162615e+07,6.1814884443348596e+01
1.0000000000000000e+00,-4.4956279595162615e+07,6.1814884443348596e+01
1.0000000000000000e+00,-5.1859737136482459e+05,4.6673763422834219e-01
1.0000000000000000e+00,-5.1859737136482459e+05,4.6673763422834219e-01
1.0000000000000000e+00,-5.1859737136482459e+05,4.6673763422834219e-01
1.0000000000000000e+00,-5.1859737136482459e+05,4.6673763422834219e-01
1.0000000000000000e+00,-4.9203148649393767e+06,5.5353542230567987e+00
1.0000000000000000e+00,-4.9203148649393767e+06,5.5353542230567987e+00
1.0000000000000000e+00,-4.9203148649393767e+06,5.5353542230567987e+00
1.0000000000000000e+00,-4.9203148649393767e+06,5.5353542230567987e+00
1.0000000000000000e+00,-1.7173586337335967e+07,2.1466982921669960e+01
1.0000000000000000e+00,-1.7173586337335967e+07,2.1466982921669960e+01
1.0000000000000000e+00,-1.7173586337335967e+07,2.1466982921669960e+01
1.0000000000000000e+00,-1.7173586337335967e+07,2.1466982921669960e+01
1.0000000000000000e+00,-5.9941706126883484e+07,8.2419845924464795e+01
1.0000000000000000e+00,-5.9941706126883484e+07,8.2419845924464795e+01
1.0000000000000000e+00,-5.9941706126883484e+07,8.2419845924464795e+01
1.0000000000000000e+00,-5.9941706126883484e+07,8.2419845924464795e+01
